Species,Site,pExc,durExc,first.week,daysSuitable,cum.exp,IWV,AWV,MWV,VAR,RNG,IWI,AWA,MWA,AWM,MWM,AWI,Life.stage,Start,End,Thresh,year
Chinook,MS25,0.0819672131147541,4.75,2022-09-01,86,882.943033416748,0.00522890476190479,0.18735025862069,0.98518080952381,13.4533912640905,15.2911479492188,11.492,13.5324901477833,15.0724285714286,14.0574568965517,15.342,13.0189224137931,incubat,2022-09-01,2022-12-31,13,2022
Chinook,GR01,0.0327868852459016,2.04166666666667,2022-09-01,104,933.286258758547,0.00223800000000002,0.0416700693760263,0.178108904761905,11.1696137466968,14.2713232421875,11.151,12.8181231527094,14.1254285714286,13.0735603448276,14.29,12.5653362068966,incubat,2022-09-01,2022-12-31,13,2022
Chinook,MS16-5,0.040983606557377,1.16666666666667,2022-10-07,56,493.799462381998,0.0345357034731468,0.30120378144854,1.00292121086857,9.59700164799235,13.9640771484376,10.6472485351563,12.2620460510254,13.6487437220982,12.9429556884766,13.9076782226563,11.5769804382324,incubat,2022-09-01,2022-12-31,13,2022
Chinook,LS01,0,0,1900-01-01,73,692.810687500001,0.0044956666666667,0.0521034429392447,0.216505619047619,8.81070658477279,11.508,8.824,10.2479790640394,11.349,10.539275862069,11.527,9.95929310344828,incubat,2022-09-01,2022-12-31,13,2022
Chinook,MS01,0.327868852459016,23.6666666666667,2022-09-03,71,976.84212249756,0.000761373954444302,0.361334646970712,1.127534573916,18.545086573262,17.0850805664063,12.0736865234375,14.6067414202009,16.8356298828125,15.3185415039062,17.028681640625,13.8748500976562,incubat,2022-09-01,2022-12-31,13,2022
Chinook,ES02,0.131147540983607,12.1666666666667,2022-10-07,66,714.807874908447,0.0305754634079393,0.222937110318579,0.830949292352621,13.2618757204548,17.2352319335937,14.15435546875,15.8040722096492,16.9765883091518,16.385308189863,17.24318359375,15.223555019049,incubat,2022-09-01,2022-12-31,13,2022
Chinook,ES01,0.147540983606557,13.75,2022-10-14,63,705.314938405354,0.0598472793255532,0.402958805261289,1.58055207681002,15.9956709592184,18.8439965820312,14.3152319335938,16.6122565526138,18.3968976702009,17.4040600585937,18.7983227539062,15.840579155816,incubat,2022-09-01,2022-12-31,13,2022
Chinook,ES03,0.040983606557377,2.95833333333333,2022-10-07,16,220.840166666667,0.00122914285714284,0.0180741054421769,0.0671144761904762,1.22957996776557,4.805,13.2,13.851387755102,13.9611428571429,13.9749285714286,14.004,13.6640714285714,incubat,2022-09-01,2022-12-31,13,2022
Chinook,MS22,0.19672131147541,9.54166666666667,2023-09-05,100,942.215751241047,0.00701669090390393,0.615912701836272,4.98667075097839,11.0040725928891,17.0421801757813,11.4623559570312,13.8632863519526,16.6195957728795,14.8039357197179,17.3504345703125,13.0000312413579,incubat,2023-09-01,2023-12-31,13,2023
Chinook,MS26,0.188524590163934,10.5833333333333,2023-09-01,80,847.197975260418,0.00858325889649299,0.477561512823615,2.26403035495052,10.8296254449788,13.8782763671875,12.5563159179687,14.0527834647042,16.3591291155134,14.8392462158203,17.028681640625,13.3385485839844,incubat,2023-09-01,2023-12-31,13,2023
Chinook,LR02,0.0163934426229508,0.166666666666667,2023-09-01,114,934.230346984863,0.00328650627817444,0.071002371044479,0.422447516996545,6.38683741168394,10.1995678710938,10.9797265625,11.9702659388951,13.0757170758928,12.2856921176253,13.1998217773438,11.659013566642,incubat,2023-09-01,2023-12-31,13,2023
Chinook,MS28,0.0573770491803279,2.58333333333333,2023-09-01,111,916.238548787437,0.00331389383049121,0.0870445825948938,0.428428958422828,8.09898277060249,10.767998046875,11.8055590820313,12.8698401089372,13.6364864676339,13.2141527267982,13.896953125,12.5324618214574,incubat,2023-09-01,2023-12-31,13,2023
Chinook,LO01,0,0,1900-01-01,103,852.188712463377,0.00390546496056643,0.0564619889793636,0.254057890323775,7.28177371553833,10.0172412109375,10.9046508789062,11.9151082938058,12.7677535574777,12.2157940673828,12.9316943359375,11.6334952308392,incubat,2023-09-01,2023-12-31,13,2023
Chinook,MS36,0.0163934426229508,0.125,2023-09-01,105,834.231547393796,0.0237669179016605,0.244714626850473,1.53806850565418,6.72819697930824,10.55349609375,10.0037426757812,11.4957067841027,12.9194370814732,12.0839493324017,13.3821484375,10.9600330642174,incubat,2023-09-01,2023-12-31,13,2023
Chinook,HA01,0,0,1900-01-01,97,725.517488759359,0.00576781851819599,0.106259358761863,0.597415633736039,3.71566575031064,8.18324951171875,8.277001953125,9.31333432653267,10.4158928571428,9.7002963783001,10.6579736328125,8.94454682448815,incubat,2023-09-01,2023-12-31,13,2023
Chinook,MS38,0.00819672131147541,0.125,2023-09-01,104,790.674914855955,0.0219483844277405,0.343821065245606,1.52256167353165,5.45598322561513,10.21029296875,8.8132568359375,10.6655287508659,12.78154296875,11.3818252668709,13.1140209960937,9.97859417093211,incubat,2023-09-01,2023-12-31,13,2023
Chinook,IC09,0.434426229508197,49.875,2023-09-01,72,1382.37263524373,0.0043874858813629,0.498092928117436,3.19108804589787,16.1662183760017,16.1412719726563,16.084873046875,18.0805072893415,21.1317975725446,18.8742305571457,21.70482421875,17.3281522553542,incubat,2023-09-01,2023-12-31,13,2023
Chinook,IC19,0.0163934426229508,0.625,2023-09-01,121,1023.47924713135,0.000109550209271969,0.0669027377819601,0.295117308759134,5.2114212082878,9.67403808593746,11.1406030273438,12.2076313699055,13.3944056919643,12.5045395844558,13.4786743164062,11.9005131793844,incubat,2023-09-01,2023-12-31,13,2023
Chinook,IC01,0,0,1900-01-01,122,1025.58538818359,0.000668256276562625,0.0542379780713796,0.274943637721595,4.41831883805521,8.8696557617187,10.9046508789062,11.8959959584504,12.8918582589286,12.1607817130253,12.9853198242187,11.6224927599677,incubat,2023-09-01,2023-12-31,13,2023
Chinook,HU01,0.0163934426229508,0.416666666666667,2023-09-01,122,1022.06219360352,0.000646346234706598,0.00934576612896942,0.0478515314102174,6.34120181501438,8.75167968749996,12.2774633789062,12.6939326574767,13.0603955078125,12.8064141003839,13.0925708007812,12.5813719650795,incubat,2023-09-01,2023-12-31,13,2023
Chinook,FP21,0,0,1900-01-01,122,1122.45402333577,9.31176778814021e-05,0.000873804578701182,0.00789309257807725,2.08459843835823,5.6414013671875,10.4434716796875,10.577627858129,10.7882069614955,10.6136863761113,10.89392578125,10.544712903253,incubat,2023-09-01,2023-12-31,13,2023
Chinook,FP16,0.188524590163934,10.25,2023-09-06,100,957.540706075032,0.0180155319148534,0.709428735301856,4.71634465457767,10.499108423579,15.9911206054687,11.3122045898437,13.8276942137129,16.8080510602678,14.8663880582826,18.9699243164062,12.8920209658462,incubat,2023-09-01,2023-12-31,13,2023
Chinook,FP01,0.286885245901639,30.5,2023-09-01,91,1155.99274434408,0.000936654289280189,0.0461730994323745,0.253077415950816,13.4127980080163,12.5161889648438,14.4010327148438,15.1877027780317,16.0542299107143,15.4516299964642,16.2350244140625,14.9497693923424,incubat,2023-09-01,2023-12-31,13,2023
Chinook,BO01,0.0573770491803279,2.79166666666667,2023-09-01,108,924.995591023764,0.00118861977060527,0.0688610422125413,0.377137550441427,8.40125072325091,10.6071215820313,11.8484594726562,12.9974317879512,13.812684500558,13.3030970711543,14.0042041015625,12.6862190404431,incubat,2023-09-01,2023-12-31,13,2023
Chinook,MS25,0.122950819672131,4.83333333333333,2023-09-01,39,476.337981974284,0.019050781392484,0.152693532149188,0.71419615682054,2.44805559154859,7.2716162109375,12.1487622070312,13.0264461385397,14.1589519391741,13.5077449758429,14.4868334960938,12.5870800138774,incubat,2023-09-01,2023-12-31,13,2023
Chinook,GR01,0.0163934426229508,0.625,2023-09-01,117,975.005157318115,0.00294142311896446,0.0322584757178135,0.165283878239855,6.54311384775504,10.0279663085938,11.23712890625,12.3351305911811,13.3315872628348,12.5500287917565,13.3821484375,12.1159397098936,incubat,2023-09-01,2023-12-31,13,2023
Chinook,MS16-5,0.188524590163934,12.6666666666667,2023-09-05,100,977.788149770102,0.0120340904885787,0.425361261721903,2.32270544703683,11.116770420354,13.1811450195313,11.7626586914063,13.9238946787838,15.6190973772321,14.7027591347483,16.04197265625,13.1745750872857,incubat,2023-09-01,2023-12-31,13,2023
Chinook,LS01,0,0,1900-01-01,97,764.915833333335,0.00174033333333333,0.0367340812807882,0.163739142857143,5.30202034789821,8.58,9.382,10.2834950738916,11.0272857142857,10.5150775862069,11.119,10.0462672413793,incubat,2023-09-01,2023-12-31,13,2023
Chinook,MS01,0.19672131147541,19.0833333333333,2023-09-01,98,1054.11325419108,0.00067921129749009,0.209898106526227,1.19812325126072,12.5206492995139,14.1035034179688,13.4572241210937,15.1224408229584,17.1083537946429,15.6177765523976,17.24318359375,14.597597866716,incubat,2023-09-01,2023-12-31,13,2023
Chinook,ES01,0.434426229508197,48.9583333333333,2023-09-01,73,1359.96935475667,0.0354230601682502,0.675255873855765,4.09321210921483,18.86129799907,19.3159008789062,16.0634228515625,19.4306544351813,23.1067476981027,20.4043136701913,23.4959155273437,18.4567838681977,incubat,2023-09-01,2023-12-31,13,2023
Chinook,ES03,0.278688524590164,26.4166666666667,2023-09-01,90,1118.67878896077,0.00666613023423301,0.100969453031622,0.579909510294332,17.514905864491,15.4226904296875,15.1732397460937,16.4207323857951,17.7901635742187,16.782836514177,18.0368408203125,16.0694326045595,incubat,2023-09-01,2023-12-31,13,2023
Chinook,MS00,0.180327868852459,19.7083333333333,2023-09-01,97,1049.52232434082,0.00271368777481504,0.0981610898285161,0.334247229097909,12.2715740816663,13.6583752441407,13.8060124511719,15.0745051197372,16.8556211635045,15.4467321587924,17.0180280761719,14.7068714304957,incubat,2023-09-01,2023-12-31,13,2023
Chinook,MS28,0.0983606557377049,6.08333333333333,2024-09-02,18,291.594655558268,0.002470357219097,0.128499048109109,0.501422262861041,1.04644651204536,4.33293945312505,12.3632641601562,12.9841281467014,13.6809190150669,13.3922776963976,14.2294311523438,12.6135164388021,incubat,2024-09-01,2024-12-31,13,2024
Chinook,LO01,0.0655737704918033,1.41666666666667,2024-09-04,22,271.250485941569,0.00291403556664782,0.0449913580297903,0.266048160728648,1.19053150814208,5.1373217773437,11.6768579101563,11.9833743915861,12.3647963169643,12.2572048611111,13.0925708007812,11.7888755967882,incubat,2024-09-01,2024-12-31,13,2024
Chinook,BO01,0.0819672131147541,5.16666666666667,2024-09-04,45,527.57413289388,0.00166516318094124,0.0529783567152929,0.275135350587816,3.10865386557426,6.8104370117188,12.1916625976562,12.8539373779297,13.5077852957589,13.1118272261186,13.7575268554687,12.6216415127841,incubat,2024-09-01,2024-12-31,13,2024
Chinook,MS00,0.213114754098361,21.625,2024-09-01,5,386.06375,0.0476375714285714,0.588625623582766,1.78488514285714,2.33752200609651,6.446,13.168,15.7747210884354,17.2402857142857,16.6390476190476,17.447,14.7877619047619,incubat,2024-09-01,2024-12-31,13,2024
Chinook,MS27,0,0,1900-01-01,42,309.841250000004,0,0.00558421516754849,0.0228809523809525,2.35670158299505,6.1,7.71,7.96283068783069,8.18,8.02925925925926,8.33,7.89425925925926,rearing,2000-11-01,2001-03-31,18,2000
Chinook,LR02,0,0,1900-01-01,132,762.989236125,0,0.0291147416413374,0.157886904761905,1.15819094372817,7.425,2.4,3.84371833839919,5.12857142857143,4.04769503546099,5.2,3.64184397163121,rearing,2003-11-01,2004-03-31,18,2003
Chinook,LR02,0,0,1900-01-01,123,807.492361124999,0.000803571428571434,0.0313318456859418,0.147380952380952,1.92798700160926,7.2,5.1,6.39590135816327,7.71071428571429,6.59988095,7.8,6.19523809285714,rearing,2004-11-01,2005-03-31,18,2004
Chinook,LR02,0,0,1900-01-01,124,795.969791666664,0.00154761904761904,0.0265695812807882,0.115922619047619,1.68290550113779,7.9,6,7.06317733990148,8.35714285714286,7.25344827586207,8.5,6.86224137931035,rearing,2005-11-01,2006-03-31,18,2005
Chinook,LR02,0,0,1900-01-01,145,910.697222208331,0,0.0136648193760263,0.101190476190476,1.56373886981043,5.825,3.725,6.28406403940887,9.11428571428572,6.41206896551724,9.225,6.15224137931035,rearing,2006-11-01,2007-03-31,18,2006
Chinook,IC02,0,0,1900-01-01,150,964.293055583331,0.000505952380952382,0.0289805008210181,0.191666666666667,1.19295154772159,7,3.4,7.26849753694581,10.3821428571429,7.46189655172414,10.4,7.06879310344827,rearing,2006-11-01,2007-03-31,18,2006
Chinook,LR02,0,0,1900-01-01,128,732.664583333331,0.000803571428571413,0.0143105158730159,0.0545833333333334,0.808214338249199,5.175,5,6.08819875776398,7.25,6.22898550724638,7.3,5.94764492753623,rearing,2007-11-01,2008-03-31,18,2007
Chinook,IC02,0,0,1900-01-01,149,890.790624999999,0.00181547619047618,0.0375941780821918,0.145803571428571,0.990644658343758,5.975,5.3,6.86739236790607,8.35357142857143,7.09092465753425,8.45,6.63784246575343,rearing,2007-11-01,2008-03-31,18,2007
Chinook,LR02,0,0,1900-01-01,91,627.037847249998,0,0.00645341207349081,0.0357738095238096,2.43347406039753,7.275,6.2,7.6830146231721,8.41785714285714,7.76889763779528,8.475,7.59586614173228,rearing,2008-11-01,2009-03-31,18,2008
Chinook,IC02,0,0,1900-01-01,132,866.787500000002,0.000386904761904773,0.0141040640394089,0.0776488095238095,2.42430521397743,8.2,6.2,8.04879310344828,9.075,8.18379310344828,9.1,7.90775862068966,rearing,2008-11-01,2009-03-31,18,2008
Chinook,MS18,0,0,1900-01-01,56,386.405833333336,9.52380952380912e-05,0.00161933191186922,0.00771428571428572,2.30056784000562,6.39,8.27,8.66266524520256,9.06714285714286,8.7110447761194,9.11,8.61701492537313,rearing,2009-11-01,2010-03-31,18,2009
Chinook,MS27,0,0,1900-01-01,132,824.429166666669,0,0.00305221674876847,0.027247619047619,1.23989371917224,5.67,7.19,7.61635467980296,8.17,7.67186206896552,8.2,7.55862068965517,rearing,2009-11-01,2010-03-31,18,2009
Chinook,MS22,0,0,1900-01-01,132,811.131666666662,0,0.0192379967159278,0.135714285714286,1.05655048002264,6.2,7.29,7.71090640394089,8.32142857142857,7.87372413793104,8.54,7.5751724137931,rearing,2009-11-01,2010-03-31,18,2009
Chinook,MS20,0,0,1900-01-01,132,819.783749999999,0.000257142857142846,0.00799274220032841,0.0348904761904762,1.10357045347893,6.31,6.81,7.51839408866995,8.39142857142857,7.62786206896552,8.52,7.41648275862069,rearing,2009-11-01,2010-03-31,18,2009
Chinook,MS26,0,0,1900-01-01,132,798.879583333331,5.71428571428598e-05,0.00716929392446634,0.0411619047619048,1.06453857581777,5.97,7.09,7.64866995073892,8.28857142857143,7.74724137931035,8.37,7.56048275862069,rearing,2009-11-01,2010-03-31,18,2009
Chinook,MS11,0,0,1900-01-01,134,854.53916666667,0,0.00501077175697866,0.0316904761904763,1.31368434495667,6.45,7.72,8.2535960591133,9.00857142857143,8.33593103448276,9.11,8.18193103448276,rearing,2009-11-01,2010-03-31,18,2009
Chinook,LR02,0,0,1900-01-01,132,819.783749999999,0.000257142857142846,0.00799274220032841,0.0348904761904762,1.10357045347893,6.31,6.81,7.51839408866995,8.39142857142857,7.62786206896552,8.52,7.41648275862069,rearing,2009-11-01,2010-03-31,18,2009
Chinook,IC02,0,0,1900-01-01,151,1047.49791666667,0,0.0238840311986864,0.122053571428572,0.794346171283911,5.5,6.8,7.62541871921182,8.79285714285714,7.79637931034483,9.125,7.44672413793104,rearing,2009-11-01,2010-03-31,18,2009
Chinook,ID01,0,0,1900-01-01,138,866.264166666666,9.52380952380996e-05,0.0194739244663383,0.100223809523809,1.67672896055067,7.66,6.08,7.19958620689655,8.11857142857143,7.36889655172414,8.32,7.03089655172414,rearing,2009-11-01,2010-03-31,18,2009
Chinook,FP02,0,0,1900-01-01,149,931.147083333333,0.000423809523809522,0.0635893596059113,0.418899999999999,1.11368265185021,6.68,7.87,8.81496551724138,9.79428571428571,9.0948275862069,10.03,8.56641379310345,rearing,2009-11-01,2010-03-31,18,2009
Chinook,FP10,0,0,1900-01-01,144,917.209166666669,0.000280952380952378,0.0600580952380952,0.433814285714286,1.72908762515332,7.53,7.82,8.72667980295567,9.69142857142857,8.99944827586207,9.9,8.48593103448276,rearing,2009-11-01,2010-03-31,18,2009
Chinook,MS27,0,0,1900-01-01,104,688.214166666668,0,0.00110449917898194,0.0120809523809524,1.10681679490659,5.3,6.91,7.11254187192118,7.65857142857143,7.14586206896552,7.72,7.08055172413793,rearing,2010-11-01,2011-03-31,18,2010
Chinook,MS22,0,0,1900-01-01,110,708.154583333334,5.71428571428598e-05,0.00750413793103448,0.0391142857142857,1.07755254831663,5.15,6.94,7.27474876847291,7.85428571428571,7.37337931034483,8.05,7.19048275862069,rearing,2010-11-01,2011-03-31,18,2010
Chinook,MS20,0,0,1900-01-01,106,706.8475,5.71428571428547e-05,0.00791182266009853,0.0467809523809525,1.25259931211309,6.14,6.97,7.35028571428572,7.85428571428572,7.45020689655172,8.05,7.26351724137931,rearing,2010-11-01,2011-03-31,18,2010
Chinook,MS26,0,0,1900-01-01,102,684.624166666667,9.52380952380996e-05,0.00185812807881773,0.0115809523809524,1.18582785301584,5.43,6.94,7.19208866995074,7.70714285714286,7.24358620689655,7.75,7.14344827586207,rearing,2010-11-01,2011-03-31,18,2010
Chinook,MS11,0,0,1900-01-01,112,737.802916666664,0,0.00291412151067324,0.0191333333333333,1.41809675266293,5.49,7.37,7.77181280788177,8.19142857142857,7.83303448275862,8.34,7.7188275862069,rearing,2010-11-01,2011-03-31,18,2010
Chinook,LR02,0,0,1900-01-01,106,706.8475,5.71428571428547e-05,0.00791182266009853,0.0467809523809525,1.25259931211309,6.14,6.97,7.35028571428572,7.85428571428572,7.45020689655172,8.05,7.26351724137931,rearing,2010-11-01,2011-03-31,18,2010
Chinook,MS04,0,0,1900-01-01,114,742.838333333332,0,0.00496459770114942,0.0368238095238095,1.43752826661309,5.59,7.39,7.82368472906404,8.24,7.90186206896552,8.44,7.75779310344828,rearing,2010-11-01,2011-03-31,18,2010
Chinook,FP02,0,0,1900-01-01,95,682.386666666667,5.71428571428547e-05,0.00834672619047619,0.0628952380952381,5.71919636660713,13.26,7.44,7.91723214285714,8.37285714285714,8.01763888888889,8.64,7.83527777777778,rearing,2010-11-01,2011-03-31,18,2010
Chinook,FP10,0,0,1900-01-01,116,748.975416666665,0,0.00768656814449918,0.0593619047619049,1.45036506315183,5.77,7.39,7.86156650246305,8.31285714285714,7.95793103448276,8.59,7.78365517241379,rearing,2010-11-01,2011-03-31,18,2010
Chinook,MS05,0,0,1900-01-01,115,746.548333333331,0,0.00487215106732348,0.0378238095238096,1.41209901008237,5.56,7.42,7.85320197044335,8.27,7.92965517241379,8.49,7.78931034482759,rearing,2010-11-01,2011-03-31,18,2010
Chinook,FP14,0,0,1900-01-01,111,733.453749999998,0,0.00283875205254516,0.0196476190476191,1.42296584757517,5.5,7.34,7.7427684729064,8.14714285714286,7.80275862068966,8.3,7.69310344827586,rearing,2010-11-01,2011-03-31,18,2010
Chinook,MS23,0,0,1900-01-01,103,691.011666666666,0,0.00289467980295566,0.0119142857142857,1.18055669346999,5.49,6.94,7.22017733990148,7.69428571428571,7.28241379310345,7.75,7.16441379310345,rearing,2010-11-01,2011-03-31,18,2010
Chinook,LR02,0,0,1900-01-01,92,532.747222166669,0,0.0426591614906832,0.134375,0.658464333146457,4.766667,4.5,5.35652173913044,6.19642857142857,5.60326086956522,6.625,5.11065217391304,rearing,2011-11-01,2012-03-31,18,2011
Chinook,MS11,0,0,1900-01-01,126,752.238750000002,0,0.0120022331691297,0.118228571428571,1.19496199297603,6.57,7.72,8.33305418719212,8.96571428571429,8.44586206896552,8.97,8.22572413793104,rearing,2012-11-01,2013-03-31,18,2012
Chinook,MS05,0,0,1900-01-01,130,771.597083333331,0,0.0105137274220033,0.104547619047619,1.38733468819142,6.85,7.77,8.40381280788177,8.74,8.49855172413793,8.74,8.31206896551724,rearing,2012-11-01,2013-03-31,18,2012
Chinook,IC09,0,0,1900-01-01,151,979.616249999997,0.000114285714285709,0.00737369458128079,0.0319619047619048,2.6932477367204,8.06,10.27,11.3205714285714,12.0671428571429,11.4178620689655,12.12,11.2174482758621,rearing,2012-11-01,2013-03-31,18,2012
Chinook,MS11,0,0,1900-01-01,106,679.935416666666,0.000128571428571431,0.0314009523809524,0.246257142857143,1.76016019053071,7.17,5.1,6.72408866995074,8.04571428571429,6.89537931034483,8.05,6.55144827586207,rearing,2013-11-01,2014-03-31,18,2013
Chinook,LR02,0,0,1900-01-01,65,468.159583333336,0,0.0400046115288221,0.191361904761905,2.73360542378631,8.32,4.4,6.82294736842105,8.22,7.03652631578947,8.32,6.60789473684211,rearing,2013-11-01,2014-03-31,18,2013
Chinook,IC02,0,0,1900-01-01,135,865.294583333331,0.000414285714285731,0.0196327750410509,0.103080952380952,2.26682241073466,7.96,5.82,7.89746798029557,9.36285714285714,8.05613793103448,9.41,7.73337931034483,rearing,2013-11-01,2014-03-31,18,2013
Chinook,MS05,0,0,1900-01-01,108,692.870000000001,0,0.00333579638752053,0.0213285714285714,2.22793527570115,7.4,6.33,7.12281773399015,7.91714285714286,7.17868965517241,7.92,7.06468965517242,rearing,2013-11-01,2014-03-31,18,2013
Chinook,IC09,0,0,1900-01-01,17,127.74,0.0187619047619048,0.0625019841269841,0.0993142857142858,0.470651464595619,3.13,6.89,7.63535714285714,8.23571428571429,7.96416666666667,8.37,7.3075,rearing,2013-11-01,2014-03-31,18,2013
Chinook,IC19,0,0,1900-01-01,149,972.374166666658,9.52380952380912e-05,0.00967349753694581,0.046147619047619,4.46259720614349,8.78,10.71,11.5034778325123,12.5428571428571,11.6180689655172,12.58,11.3897931034483,rearing,2013-11-01,2014-03-31,18,2013
Chinook,FP17,0,0,1900-01-01,78,528.109583333333,0.00015714285714285,0.0360939393939394,0.119533333333333,1.8806537352256,6.71,6.4,8.24443413729128,9.58142857142857,8.45844155844156,9.66,8.03376623376624,rearing,2013-11-01,2014-03-31,18,2013
Chinook,LR11,0,0,1900-01-01,53,398.758750000002,0,0.0300502903600465,0.155480952380952,2.77560568472792,8.2,4.58,7.08799651567944,8.12714285714286,7.2619512195122,8.2,6.90963414634146,rearing,2013-11-01,2014-03-31,18,2013
Chinook,LR14,0,0,1900-01-01,54,401.500000000001,0,0.0283073170731708,0.151357142857143,2.66067493519048,7.96,4.66,7.06320557491289,8.06428571428572,7.2309756097561,8.12,6.89146341463415,rearing,2013-11-01,2014-03-31,18,2013
Chinook,LR22,0,0,1900-01-01,63,449.759166666666,0.000614285714285712,0.191060638297872,1.38303333333333,2.49898261626653,7.89,4.35,6.61265957446809,7.85428571428572,6.96436170212766,7.91,6.22531914893617,rearing,2013-11-01,2014-03-31,18,2013
Chinook,MA01,0,0,1900-01-01,75,515.558333333334,0.000833333333333345,0.0363765914786967,0.157628571428571,3.05617617355856,8.14,5.41,7.62016541353383,8.94714285714286,7.83715789473684,9.02,7.40042105263158,rearing,2013-11-01,2014-03-31,18,2013
Chinook,FP18,0,0,1900-01-01,78,528.83875,0.00231428571428575,0.0929722832722833,0.594680952380953,1.88466957927042,6.71,6.4,8.27716117216117,9.58142857142857,8.64423076923077,9.66,7.97474358974359,rearing,2013-11-01,2014-03-31,18,2013
Chinook,FP22,0,0,1900-01-01,93,587.480833333333,0.000328571428571436,0.0352624060150376,0.1553,1.5217749633478,6.71,5.21,7.19338345864662,8.71,7.402,8.78,6.98052631578947,rearing,2013-11-01,2014-03-31,18,2013
Chinook,IC01,0,0,1900-01-01,72,451.311666666667,0.000328571428571425,0.0276745629897529,0.117914285714286,1.78667521480516,7.59,3.59,5.57330922242315,7.92,5.77303797468355,7.95,5.37316455696203,rearing,2013-11-01,2014-03-31,18,2013
Chinook,IC12,0,0,1900-01-01,83,530.82125,0,0.00416371308016878,0.0172285714285714,1.19379485520975,5.31,8.34,9.12063291139241,10.0257142857143,9.19493670886076,10.1,9.04924050632911,rearing,2013-11-01,2014-03-31,18,2013
Chinook,IC11,0,0,1900-01-01,17,125.190416666667,0.0163333333333334,0.0722765873015873,0.128828571428571,0.511837491011075,3.24,6.69,7.46547619047619,8.1,7.81833333333333,8.25,7.11833333333333,rearing,2013-11-01,2014-03-31,18,2013
Chinook,MS11,0,0,1900-01-01,144,949.182083333336,9.52380952380912e-05,0.00734830870279146,0.050595238095238,1.36652534107432,7.4,7.67,8.20804926108374,9.02285714285714,8.29668965517242,9.09,8.12489655172414,rearing,2014-11-01,2015-03-31,18,2014
Chinook,LR02,0,0,1900-01-01,38,283.815000000001,0.00138095238095237,0.0554813756613757,0.116428571428571,3.85546653211009,8.11,6.69,7.35730158730159,8.68714285714286,7.66133333333333,9.02,7.06977777777778,rearing,2014-11-01,2015-03-31,18,2014
Chinook,IC02,0,0,1900-01-01,148,1073.35083333333,0,0.000894712643678162,0.00309523809523809,1.81170460556847,6.58,9.31,9.7495566502463,10.2,9.78441379310345,10.2,9.71462068965517,rearing,2014-11-01,2015-03-31,18,2014
Chinook,MS05,0,0,1900-01-01,137,910.593749999999,0.000114285714285709,0.0247714285714286,0.1133,1.94387891352459,8,6.84,8.15051231527094,9.62714285714286,8.33144827586207,9.76,7.9788275862069,rearing,2014-11-01,2015-03-31,18,2014
Chinook,IC09,0,0,1900-01-01,44,336.864583333333,0.00199523809523808,0.0432525925925926,0.109628571428571,3.83324912253268,8.11,8.2,8.8992380952381,10.2842857142857,9.15888888888889,10.47,8.64822222222222,rearing,2014-11-01,2015-03-31,18,2014
Chinook,IC19,0,0,1900-01-01,151,1193.12458333334,0,0.00530646962233169,0.0505238095238094,3.79898927366457,8.54,13.26,13.8094187192118,14.2685714285714,13.8875862068966,14.39,13.7311034482759,rearing,2014-11-01,2015-03-31,18,2014
Chinook,LR11,0,0,1900-01-01,38,285.455416666667,0.00172380952380951,0.0518809523809524,0.105128571428571,3.67003431686129,7.9,6.69,7.35006349206349,8.63714285714286,7.642,8.97,7.07133333333333,rearing,2014-11-01,2015-03-31,18,2014
Chinook,LR14,0,0,1900-01-01,39,289.203750000001,0.0018809523809524,0.0453468783068783,0.0920952380952381,3.35758396434529,7.34,6.79,7.40571428571429,8.63571428571429,7.68088888888889,8.94,7.14488888888889,rearing,2014-11-01,2015-03-31,18,2014
Chinook,LR22,0,0,1900-01-01,50,358.218333333334,9.52380952380912e-05,0.036274818401937,0.0992476190476189,3.14040376498539,7.64,6.66,7.43692493946731,8.51428571428571,7.65677966101695,8.84,7.2206779661017,rearing,2014-11-01,2015-03-31,18,2014
Chinook,IC01,0,0,1900-01-01,50,403.891666666666,0.00519047619047621,0.0544809523809524,0.136747619047619,5.46330756185712,9.37,11.44,12.0650793650794,13.3771428571429,12.3611111111111,13.48,11.7855555555556,rearing,2014-11-01,2015-03-31,18,2014
Chinook,IC12,0,0,1900-01-01,50,461.872083333336,0.00042857142857141,0.0100095238095238,0.0205142857142858,4.52417251536,6.98,13.23,13.5064761904762,13.95,13.6357777777778,14.12,13.3868888888889,rearing,2014-11-01,2015-03-31,18,2014
Chinook,IC11,0,0,1900-01-01,41,320.334166666667,0.00976190476190478,0.174260105820106,0.41942380952381,4.37882452015568,10.41,7.09,8.27511111111111,10.2057142857143,8.79644444444445,10.52,7.75533333333333,rearing,2014-11-01,2015-03-31,18,2014
Chinook,FP09,0,0,1900-01-01,116,786.078041666673,0.000985952380952378,0.0463096692939245,0.194825238095238,2.93762989796431,9.737,7.419,8.87651231527094,10.0718571428571,9.13431034482759,10.149,8.61533793103448,rearing,2018-11-01,2019-03-31,18,2018
Chinook,LO01,0,0,1900-01-01,93,635.016250000008,0,0.0299702085385879,0.174748,2.38383277188992,8.312,6,7.47539507389163,8.63585714285714,7.65534482758621,8.668,7.28642068965517,rearing,2018-11-01,2019-03-31,18,2018
